selected_rank,state_id,split,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_margin_grid_formula,global_alias_margin_grid_verified,grid_alias_trigger_verified,grid_alias_a1_verified,grid_alias_m_verified,grid_alias_gamma_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
168,43817,train,0.14816390699706972,0.025,0.0,1.191471453756094,0.600196093560917,0.011818381868931253,0.0118183819972587,0.027643691016287154,m_low,0.15190165255070534,1.1600000000000001,0.6606934480075961,0.005429580721066377,-0.006388801147864876,continuous_direct_verified,m_low,0.1514209454941424,1.161471453756094,0.653507712271058,0.0032570384970726785,0.030000000000000027,1.0888236682678945
169,31518,train,0.1387207565363497,0.025,0.0,0.6604501865804195,0.3202794115046588,0.010027068153391534,0.01002706814981926,0.02323652567391145,a1_low,0.13325885933305393,0.696,0.2398832919019491,0.006266456827528248,-0.0037606113258632856,continuous_direct_verified,gamma_low,0.13507295876982237,0.6844640080515013,0.2668995095872157,0.003647797766527322,0.024013821471081775,1.1999999999999997
170,34268,train,0.11257627704180778,0.025,0.0,0.6994106203317643,0.6901565657527462,0.010030990459702122,0.010030990622769088,0.028209431372791607,a1_low,0.10743114614260756,0.752,0.5754399373371569,0.0032955740655376043,-0.006735416394164518,continuous_direct_verified,m_low,0.11546382758867045,0.6694106203317642,0.7564421201093634,0.002887550546862669,0.030000000000000027,1.0960442277098679
171,36093,train,0.18945802506059412,0.025,0.0,1.0038437820971011,0.33340113650662706,0.011843503447315547,0.011843503240671389,0.039794838992112655,a1_low,0.1843635506543079,1.032,0.2754228703338166,0.010161056185820833,-0.0016824472614947149,continuous_direct_verified,a1_high,0.19445804951272752,0.9751322330420227,0.3898182393256182,0.005000024452133406,0.028711549055078445,1.169216888131003
172,34578,train,0.191685273591429,0.025,0.0,0.6883284710347652,0.15648421916010308,0.009474131978162645,0.009474131587090769,0.016581505607770424,gamma_low,0.18826786743641533,0.704,0.12022644346174131,0.005010844112105073,-0.004463287866057572,continuous_direct_verified,gamma_low,0.18920786861905317,0.699002904361338,0.1304035159667526,0.002477404972375835,0.010674433326572808,1.1999999999999997
173,30890,train,0.1756188189610839,0.025,0.0,0.7300458289682865,0.2426650246244743,0.010727256847017572,0.010727257156678768,0.023860516617719697,a1_high,0.18084030686775943,0.704,0.3019951720402016,0.006838768243557871,-0.0038884886034597005,continuous_direct_verified,gamma_low,0.17215277099397228,0.7479311346803839,0.2022208538537286,0.003466047967111613,0.017885305712097344,1.2
174,47732,train,0.09854084444232286,0.025,0.0,0.4399037912487984,0.5699666040085504,0.010164196018569247,0.010164196102032405,0.016995892282408897,a1_low,0.09085517390569156,0.504,0.41686938347033553,0.0029679272342192265,-0.007196268784350021,continuous_direct_verified,m_low,0.1026164386184041,0.4099037912487984,0.6491297964220877,0.004075594176081235,0.030000000000000027,1.1388909312524382
175,26498,train,0.18860002704896034,0.025,0.0,0.5062680996954441,0.23998097236064372,0.009974524959696425,0.009974524767670363,0.019402059016070484,a1_low,0.1809500576583968,0.536,0.16595869074375605,0.0052249122661844555,-0.0047496126935119695,continuous_direct_verified,gamma_low,0.18439511651613116,0.522407113526892,0.1999841436338698,0.004204910532829176,0.01613901383144789,1.2
176,2009,train,0.15453756470233204,0.025,0.0,1.0697664767503738,0.34667815513360944,0.01312760349743218,0.01312760389160911,0.03859090538018224,a1_high,0.15957170657513534,1.032,0.41686938347033553,0.009201527259192554,-0.0039260762382396265,continuous_direct_verified,m_low,0.15869686955697,1.0397664767503738,0.40448306237905113,0.004159304854637946,0.030000000000000027,1.1667393990347148
177,20333,train,0.19201483521610502,0.025,0.0,1.1172335930168629,0.8791151442944048,0.010275962076938136,0.010275961780668981,0.4859907007981287,a1_low,0.1839507152296292,1.1840000000000002,0.758577575029184,0.004007222240337727,-0.006268739836600409,continuous_direct_verified,m_low,0.19563302837388555,1.0872335930168628,0.9355158441813779,0.0036181931577805304,0.030000000000000027,1.0641562146358443
178,20301,train,0.19874700061045592,0.025,0.0,0.8383202508091927,0.011660664753021948,0.012351339531169606,0.012351339834032356,0.012351339531169606,gamma_high,0.19996863638366869,0.8320000000000001,0.025118864315095794,0.003739434239462503,-0.008611905291707102,continuous_direct_verified,gamma_high,0.1999963286401342,0.8335783943834105,0.025121920697395477,0.0012493280296782816,0.004741856425782176,2.1544158270123446
179,25840,train,0.051235112268477684,0.025,0.0,0.4065991908311844,0.26714906402344635,0.04826788020160597,0.04826788021356861,0.276398306321969,gamma_high,0.053287823246158404,0.4,0.3311311214825911,0.04264177216761623,-0.005626108033989739,continuous_direct_verified,m_high,0.05,0.43659919083118437,0.2322014365226582,0.001235112268477681,0.02999999999999997,1.1505056472696626
180,9602,train,0.18839511256664992,0.025,0.0,0.404428056627512,0.5650089247001219,0.011236954425428243,0.011236954568910945,0.02674977542144996,a1_low,0.17528240258885217,0.456,0.4365158322401661,0.003210394178757311,-0.008026560246670932,continuous_direct_verified,a1_low,0.18336438235269734,0.42311355425482733,0.5164208215297093,0.005030730213952589,0.018685497627315306,1.094086259005762
181,1874,train,0.1945365238003433,0.025,0.0,0.7097471840679646,0.24395260862691914,0.011930232201846623,0.01193023267852794,0.02683148717002287,gamma_low,0.19028136105606785,0.728,0.19952623149688797,0.0071929501020022,-0.004737282099844423,continuous_direct_verified,gamma_low,0.19065291605922097,0.7276293097082087,0.20329384052243263,0.0038836077411223413,0.017882125640244162,1.2
182,20658,train,0.19872904797084634,0.025,0.0,0.680219691991806,0.406304848285103,0.015828744003217855,0.015828744100003362,0.03279500169536298,a1_low,0.1889465907361415,0.728,0.3019951720402016,0.007179132840873564,-0.008649611162344292,continuous_direct_verified,a1_low,0.19372283160382336,0.7050042666164458,0.35324655465152494,0.005006216367022975,0.024784574624639788,1.1502018715679185
183,35001,train,0.16007500882260503,0.025,0.0,0.8478222250938415,0.3303917501473652,0.010677403004690802,0.010677402562321997,0.030168296953953445,a1_low,0.15503613029205238,0.88,0.26302679918953814,0.008616866913681043,-0.0020605360910097587,continuous_direct_verified,m_low,0.16470371624185823,0.8178222250938415,0.39137574921501245,0.004628707419253197,0.030000000000000027,1.184580877217565
184,38451,train,0.11867873603478075,0.025,0.0,1.1475969895720481,0.5196813600431454,0.009882340576079684,0.009882340443223586,0.02584766041495492,m_high,0.11437301573109919,1.1920000000000002,0.4365158322401661,0.0053012240319539735,-0.00458111654412571,continuous_direct_verified,m_low,0.121447643253438,1.1175969895720481,0.5738514903459564,0.002768907218657246,0.030000000000000027,1.1042372008461372
185,11493,train,0.16578385909087956,0.025,0.0,1.1635195061564445,0.928224184629379,0.010901720574978277,0.010901720457703178,0.5055796098436601,m_low,0.1697003419655516,1.1280000000000001,1.0,0.003324160078852432,-0.007577560496125845,continuous_direct_verified,m_low,0.16881569607191327,1.1335195061564445,0.9845339869750706,0.0030318369810337087,0.030000000000000027,1.0606640112142467
186,24322,train,0.18963459921069448,0.025,0.0,0.4722127489745617,0.42508774873211996,0.009458333754859096,0.009458333676584415,0.027976715397759092,a1_low,0.18157011031628434,0.504,0.34673685045253166,0.004575594404092492,-0.004882739350766605,continuous_direct_verified,a1_low,0.18458412613154987,0.4923625794478472,0.3764667229163251,0.005050473079144607,0.0201498304732855,1.129150925848502
187,24909,train,0.1983489500358701,0.025,0.0,0.9628921188414097,0.09236541676813849,0.010043712222779805,0.010043712672661454,0.0165281921376354,gamma_low,0.19679036312748363,0.9680000000000001,0.07585775750291836,0.004387688437986067,-0.005656023784793737,continuous_direct_verified,gamma_low,0.19691464167993442,0.9688379515180903,0.07697118064011539,0.0014343083559356928,0.005945832676680585,1.2000000000000002
188,7898,train,0.1636277138255537,0.025,0.0,0.4677234955132008,0.3611475809900045,0.010372765719349666,0.010372765640903323,0.01988754713028603,a1_low,0.15577439972279267,0.504,0.2754228703338166,0.00439650252723976,-0.005976263192109906,continuous_direct_verified,a1_high,0.16864156585940243,0.44646683455383357,0.4132217213441892,0.0050138520338487425,0.021256660959367235,1.1441907494200438
189,40349,train,0.18554618638008835,0.025,0.0,1.1034015171229838,0.4700498691876899,0.01203460362547895,0.012034603625018181,0.14440093863418677,m_low,0.18999688823333977,1.072,0.5248074602497725,0.008130776004906231,-0.0039038276205727186,continuous_direct_verified,m_low,0.1900560665184051,1.0734015171229838,0.5251593440446161,0.004509880138316741,0.030000000000000027,1.1172417619265864
190,35732,train,0.10241429638117552,0.025,0.0,0.5640603050589561,0.9726037710576274,0.009643853610465625,0.009643853675587394,0.016015213069814713,a1_low,0.09390215197860581,0.664,0.7244359600749902,0.0022468372020443936,-0.007397016408421232,continuous_direct_verified,m_high,0.09982258872499308,0.5940603050589561,0.8940252099201527,0.0025917076561824404,0.030000000000000027,1.0878930037604788
191,16262,train,0.16158070527017118,0.025,0.0,0.4295288056135178,0.5059638239952732,0.009712843326418901,0.009712842980084619,0.023768420726181072,a1_low,0.15543576829939484,0.456,0.4365158322401661,0.003382859183298555,-0.006329984143120346,continuous_direct_verified,a1_high,0.16658389991347322,0.4082400294855132,0.5608367333526517,0.005003194643302039,0.021288776128004616,1.1084522385890798
192,6994,train,0.1946957622189075,0.025,0.0,0.4201838456094265,0.20121907624774224,0.009632227961815029,0.009632228145120643,0.015231918008909297,a1_low,0.18572637798367325,0.448,0.12589254117941676,0.003991860157179946,-0.005640367804635083,continuous_direct_verified,gamma_low,0.19057200585961215,0.43283706567061925,0.16768256353978522,0.00412375635929535,0.012653220061192738,1.1999999999999997
193,20173,train,0.19915692624635994,0.025,0.0,0.9100209757685661,0.23710431135918636,0.014222719826580982,0.014222719519194535,0.03203308047354094,a1_low,0.1939939692063699,0.936,0.18197008586099836,0.00877325645544172,-0.005449463371139263,continuous_direct_verified,gamma_low,0.19543048878015137,0.9280077591381751,0.1975869261326553,0.003726437466208571,0.017986783369609016,1.2
194,24699,train,0.09142037285491825,0.025,0.0,1.1991092078387737,0.3145914482735549,0.01097865083186804,0.010978650758542083,0.031206551928691165,m_low,0.0942877502970419,1.1680000000000001,0.38018939632056126,0.007090877799006373,-0.0038877730328616663,continuous_direct_verified,m_low,0.09395724133903839,1.1691092078387737,0.373128812823409,0.0025368684841201444,0.030000000000000027,1.1860742396880177
195,42405,train,0.1645429202821106,0.025,0.0,1.104494398087263,0.41027744158405954,0.013237350875270282,0.013237350952833465,0.037880520294199194,m_high,0.1597747173588362,1.1360000000000001,0.34673685045253166,0.008486162110093827,-0.004751188765176455,continuous_direct_verified,m_low,0.16873117258280812,1.074494398087263,0.46631419618294756,0.004188252300697526,0.030000000000000027,1.1365825875839848
196,40778,train,0.179518106719479,0.025,0.0,0.45772759690880777,0.22744532470753492,0.010306906243666057,0.010306906637451537,0.01636837384597578,a1_high,0.18487400941220442,0.44,0.2754228703338166,0.0044559073403274045,-0.005850998903338653,continuous_direct_verified,gamma_low,0.17548280071876962,0.4725343926446187,0.18953777058961246,0.0040353060007093655,0.014806795735810951,1.1999999999999997
197,37309,train,0.18628059239126743,0.025,0.0,0.9630602180957794,0.19673607284234748,0.010431338255978194,0.010431338544960535,0.026752154580360295,gamma_high,0.190163373288544,0.9440000000000001,0.2398832919019491,0.0077248294309212335,-0.00270650882505696,continuous_direct_verified,gamma_low,0.18338947205296036,0.9774628038777882,0.16394672736862292,0.002891120338307074,0.014402585782008814,1.1999999999999997
198,32991,train,0.06468521505594255,0.025,0.0,1.1792489431798456,0.9701860513030883,0.032839452649479815,0.03283945263949039,0.2593533107734093,m_low,0.06510022645877885,1.1440000000000001,1.0,0.032839434078701324,-1.8570778491378004e-08,continuous_direct_verified,m_low,0.06510022656969941,1.1440000109010118,1.0,0.0004150115137568633,0.035248932278833855,1.030730135376475
199,37204,train,0.10412823003716767,0.025,0.0,0.6371405608952045,0.9458094746086874,0.01056824055183019,0.010568240488779414,0.017833726427730213,a1_low,0.09895788659453492,0.704,0.7943282347242817,0.0023698950750465123,-0.008198345476783678,continuous_direct_verified,m_high,0.10168390462555583,0.6671405608952046,0.8730648283819941,0.002444325411611839,0.030000000000000027,1.0833210133564848
200,15201,train,0.13720665541477503,0.025,0.0,1.1493123821914195,0.6153775196992107,0.009488517918299076,0.009488517838377147,0.02428724483892586,a1_low,0.1320626344415665,1.2,0.5248074602497725,0.004908850321253146,-0.00457966759704593,continuous_direct_verified,m_low,0.14019992308009752,1.1193123821914195,0.6690973825988485,0.0029932676653224854,0.030000000000000027,1.087295783774967
201,40330,train,0.1766709133516997,0.025,0.0,0.6012936517596245,0.3512483199021522,0.011390695699377172,0.011390695642370476,0.026070987976546025,a1_low,0.1688909501329823,0.64,0.26302679918953814,0.007060970357894668,-0.004329725341482504,continuous_direct_verified,a1_low,0.1716062900748022,0.6265193572075088,0.29424448543260756,0.005064623276897523,0.025225705447884383,1.1937294912621246
202,31562,train,0.17973964461125436,0.025,0.0,0.4380648821592331,0.39150639912531027,0.009740353139661142,0.009740353153542273,0.02112532085194929,a1_low,0.16912164808343322,0.48000000000000004,0.28840315031266056,0.0037571384610598883,-0.005983214678601254,continuous_direct_verified,a1_high,0.1847423240289477,0.4197037748859191,0.4373997615436793,0.005002679417693334,0.018361107273314026,1.1172225090596282
203,19250,train,0.1988506921567023,0.025,0.0,0.569662994146347,0.31264023765129634,0.009754335087249103,0.009754335026816609,0.025665004439444198,a1_low,0.19372589339429327,0.5920000000000001,0.26302679918953814,0.0065482584366008305,-0.0032060766506482727,continuous_direct_verified,a1_low,0.19384791427868697,0.5904701135618834,0.2642786016818875,0.005002777878015341,0.020807119415536368,1.182994898798586
204,215,train,0.07648107367567719,0.025,0.0,1.1884921722114086,0.9792213986174763,0.04945936663531657,0.04945936664099711,0.31014420090656863,m_low,0.07667749590372479,1.1520000000000001,1.0,0.0367526827271014,-0.012706683908215166,continuous_direct_verified,m_low,0.07675573515422301,1.1584921722114085,1.0,0.00027466147854582346,0.030000000000000027,1.0212195131886008
205,34461,train,0.1850296953227371,0.025,0.0,1.1996486261487007,0.5771725293290366,0.009844646316967333,0.009844646414620906,0.2795499307476471,m_low,0.18916656743704657,1.1680000000000001,0.6309573444801934,0.006734112277312235,-0.0031105340396550977,continuous_direct_verified,m_low,0.18916445511184746,1.1696486261487007,0.6305306829484406,0.004134759789110348,0.030000000000000027,1.092447493440883
206,44990,train,0.14047178430482749,0.025,0.0,0.7180716700851917,0.36636043795783824,0.011434521243003148,0.011434521371515006,0.02758983710692279,a1_low,0.1344241579317545,0.76,0.2754228703338166,0.00670806634654852,-0.004726454896454628,continuous_direct_verified,m_low,0.14477440793433882,0.6880716700851917,0.4298698406532604,0.004302623629511337,0.030000000000000027,1.173352240349519
207,47085,train,0.19098486793227498,0.025,0.0,1.1489654950797559,0.3933790871058376,0.01520221255336431,0.015202212679706275,0.26914041389198234,a1_high,0.19846922863411123,1.104,0.47863009232263826,0.01002809941899818,-0.00517411313436613,continuous_direct_verified,m_low,0.1959026726708499,1.1189654950797558,0.4494895261486729,0.004917804738574921,0.030000000000000027,1.142637066590525
208,39270,train,0.15585958249866966,0.025,0.0,0.7078776456415653,0.39027709828865176,0.011515720244052723,0.011515720170911549,0.027608237169440063,a1_high,0.16414882113054757,0.656,0.5011872336272722,0.0068887301419490584,-0.004626990102103664,continuous_direct_verified,m_low,0.16060358875730113,0.6778776456415653,0.45389727675341707,0.004744006258631472,0.030000000000000027,1.163012840732231
209,16589,train,0.1990900104399771,0.025,0.0,1.1588437870144843,0.14101582976072333,0.011470124891474729,0.011470125619548934,0.026947822856769804,gamma_low,0.19659745029114176,1.1680000000000001,0.1148153621496883,0.007287585774601207,-0.004182539116873522,continuous_direct_verified,gamma_low,0.19687100260860885,1.1681813968064105,0.11751319146726945,0.002219007831368247,0.009337609791926216,1.2
210,22130,train,0.19567440333776176,0.025,0.0,0.6105201579630375,0.48863976518830227,0.022687574414375654,0.022687574615745665,0.034461967728158766,a1_low,0.18906919184066837,0.64,0.41686938347033553,0.005856375309293591,-0.016831199105082063,continuous_direct_verified,a1_low,0.19067132301168346,0.6352498292641566,0.4341972641946288,0.005003080326078296,0.024729671301119138,1.1253865592512569
211,38330,train,0.1673150637652725,0.025,0.0,0.4135200761258602,0.30350174486367754,0.011501396704791646,0.011501396526963133,0.01607175884991773,a1_low,0.1606328611919789,0.44,0.2398832919019491,0.004394324068921239,-0.0071070726358704065,continuous_direct_verified,a1_low,0.16229340597856187,0.4321731185311206,0.25603083942031135,0.005021657786710626,0.01865304240526039,1.1854108885900103
212,9292,train,0.11922300723381342,0.025,0.0,0.5550648711621762,0.40920764124080933,0.009581954371109815,0.009581954408258141,0.020805248104817504,a1_high,0.12795292873389855,0.496,0.5495408738576245,0.004859938146446771,-0.004722016224663044,continuous_direct_verified,m_low,0.1235157520180125,0.5250648711621761,0.4787032613066807,0.004292744784199082,0.030000000000000027,1.1698297222777783
213,31454,train,0.13633477319963277,0.025,0.0,0.5568463511765003,0.8257926323275536,0.009798192597503207,0.00979819278059439,0.02218749732935425,a1_low,0.1311958588661161,0.6000000000000001,0.7244359600749902,0.0030959403945238317,-0.006702252202979375,continuous_direct_verified,m_low,0.14020309094279704,0.5268463511765002,0.9047498937213139,0.0038683177431642624,0.030000000000000027,1.0956139087499652
214,35170,train,0.18499978352338076,0.025,0.0,0.76126878708601,0.2395892567057036,0.01102177944902887,0.011021779979224818,0.025377695980666498,gamma_low,0.18063144025981634,0.784,0.19054607179632474,0.007275812458770857,-0.0037459669902580135,continuous_direct_verified,gamma_low,0.18142362160884193,0.7790508352700503,0.1996577139214197,0.003576161914538828,0.017782048184040278,1.1999999999999997
215,21629,train,0.18875677939504387,0.025,0.0,0.9080303907394409,0.28384767697416546,0.016469016026078462,0.016469016047880307,0.03333826116604469,a1_low,0.1821563933506588,0.9440000000000001,0.20892961308540398,0.00942344743738077,-0.007045568588697692,continuous_direct_verified,gamma_low,0.18455711248275822,0.9303495217010322,0.2365397308118046,0.0041996669122856545,0.022319130961591327,1.1999999999999997
216,32866,train,0.1858726131729782,0.025,0.0,0.6809224285185337,0.22167469555098399,0.010896628041769578,0.010896628204532743,0.02045466904375408,a1_low,0.18074821588227427,0.704,0.16595869074375605,0.006312005161400928,-0.0045846228803686495,continuous_direct_verified,gamma_low,0.18245884641004256,0.696797339397656,0.18472891295915336,0.003413766762935644,0.015874910879122295,1.1999999999999997
217,519,train,0.08260051440447569,0.025,0.0,1.1739041805267334,0.5725415837393262,0.00997221123888546,0.00997221124410038,0.01796657582567741,a1_high,0.08775958804771188,1.088,0.7244359600749902,0.0035467850093486865,-0.006425426229536773,continuous_direct_verified,m_low,0.08444984751689705,1.1439041805267334,0.6260414420084444,0.0018493331124213586,0.030000000000000027,1.0934427468476704
218,41421,train,0.1998983553145081,0.025,0.0,1.1813298434019088,0.06785341661748474,0.011257020382566766,0.01125702098743918,0.014259718304469756,gamma_low,0.19695655409635252,1.1920000000000002,0.03630780547701014,0.003975544718240989,-0.007281475664325777,continuous_direct_verified,gamma_low,0.19883583743261804,1.1852468621958459,0.056544513847903946,0.0010625178818900738,0.003917018793937022,1.2000000000000002
219,5467,train,0.09270807653665544,0.025,0.0,1.1955283984541891,0.6074372648494846,0.009476413143851257,0.009476413203490233,0.018704284847750868,m_low,0.097093438993603,1.1280000000000001,0.7244359600749902,0.003663479609401917,-0.00581293353444934,continuous_direct_verified,m_low,0.09473552100215302,1.165528398454189,0.6606888683956974,0.0020274444654975743,0.030000000000000027,1.0876660136407796
220,44061,train,0.18364167185500269,0.025,0.0,1.19514769166708,0.2129126526980531,0.018493436044139208,0.018493435846763686,0.2370257233888954,a1_high,0.190376622183265,1.1600000000000001,0.28840315031266056,0.01071007202461378,-0.007783364019525427,continuous_direct_verified,gamma_high,0.18741870397609278,1.175558536928339,0.2554951832376637,0.003777032121090096,0.01958915473874101,1.1999999999999997
221,28534,train,0.15069111548364164,0.025,0.0,0.4554449960589409,0.7528585706628662,0.009511845110171422,0.00951184528838176,0.027373012934489908,a1_high,0.16071264622291886,0.4,0.9120108393559097,0.0032074757854477264,-0.006304369324723696,continuous_direct_verified,a1_high,0.15569681790315903,0.42752030836273175,0.8318037239412587,0.005005702419517394,0.02792468769620915,1.1048605360351864
222,6642,train,0.1971906556747854,0.025,0.0,0.7616503156721592,0.22228262956579256,0.012283491212106892,0.01228349133558056,0.025962460890169785,gamma_low,0.19258527083794974,0.784,0.17378008287493754,0.007227173156795563,-0.005056318055311329,continuous_direct_verified,gamma_low,0.1936485746506702,0.7779287012233046,0.1852355246381605,0.0035420810241151846,0.016278385551145358,1.1999999999999997
223,39859,train,0.11922818375751378,0.025,0.0,1.1897374555468558,0.9843878054196684,0.08364521183884038,0.08364521185242264,0.464982373593662,m_low,0.11926267625198049,1.1520000000000001,1.0,0.06149902397296732,-0.022146187865873065,continuous_direct_verified,m_low,0.11940776748451618,1.1597374555468558,1.0,0.00017958372700239977,0.030000000000000027,1.0158598008776385
224,7673,train,0.16097306730225686,0.025,0.0,1.196938832849264,0.5677131201160492,0.009816647885799867,0.009816647701290088,0.028989972469498342,m_low,0.16522704640576494,1.1600000000000001,0.6309573444801934,0.006186563723566214,-0.003630084162233653,continuous_direct_verified,m_low,0.16459034008504211,1.166938832849264,0.6210881478582644,0.003617272782785258,0.030000000000000027,1.0940176047566146
225,15501,train,0.19605913646519185,0.025,0.0,1.1947658993303776,0.26879970393734864,0.10769918986829428,0.10769918979863072,0.33104979277714025,gamma_low,0.19111590904446293,1.2,0.2187761623949553,0.05274230351590167,-0.05495688635239261,continuous_direct_verified,m_low,0.19999697153415066,1.1647658993303776,0.312442788554165,0.0039378350689588115,0.030000000000000027,1.1623628448154415
226,27226,train,0.16451314860023558,0.025,0.0,0.656963162869215,0.3903736952552231,0.009872379539271002,0.009872379928499254,0.02901734876820507,a1_high,0.171623997112235,0.616,0.47863009232263826,0.006604297003714403,-0.0032680825355565985,continuous_direct_verified,a1_high,0.16951392463877785,0.6284297105458541,0.4525499508596195,0.005000776038542265,0.02853345232336091,1.1592736815008657
227,6530,train,0.1885013624094427,0.025,0.0,0.44221237599849705,0.2785847136658971,0.009455736455540542,0.009455736188661374,0.018658043664419772,a1_high,0.19672550753435333,0.41600000000000004,0.34673685045253166,0.004278224222350288,-0.005177512233190254,continuous_direct_verified,a1_high,0.19351445573347942,0.425492865526921,0.32055251615116936,0.00501309332403671,0.01671951047157605,1.1506464656047268
228,4301,train,0.1990734355058521,0.025,0.0,1.1162616342306135,0.6534741827382916,0.009869506447056189,0.009869506291099806,0.5095185563295288,a1_low,0.19282290842841474,1.1600000000000001,0.5754399373371569,0.006583575762412343,-0.0032859306846438462,continuous_direct_verified,m_high,0.19477557459838796,1.1462616342306136,0.5996743936192431,0.004297860907464146,0.030000000000000027,1.0897150014933072
229,45726,train,0.13676089700311422,0.025,0.0,0.571881515532732,0.4032119086266528,0.009916771242900102,0.009916771310543976,0.022772848279411922,a1_high,0.1453290803636254,0.52,0.5248074602497725,0.005535158555828661,-0.004381612687071441,continuous_direct_verified,m_low,0.14158019464000587,0.541881515532732,0.47195372325632007,0.004819297636891651,0.030000000000000027,1.1704855763407465
230,21821,train,0.18712413357570767,0.025,0.0,0.9591531984508037,0.37765523121776967,0.01085298895224977,0.010852989358367105,0.04157164827436985,a1_high,0.1921796028371623,0.928,0.4365158322401661,0.009294022417559345,-0.001558966534690424,continuous_direct_verified,m_low,0.19214118442351816,0.9291531984508037,0.4359110742662679,0.005017050847810484,0.030000000000000027,1.1542566823730975
231,21649,train,0.12508462970145048,0.025,0.0,1.0269021786749364,0.38016753564182304,0.012052893797626576,0.012052893745231535,0.030797751214002033,a1_high,0.1307485560148845,0.9760000000000001,0.47863009232263826,0.007097749720072362,-0.004955144077554214,continuous_direct_verified,m_low,0.12838073148829748,0.9969021786749364,0.4375522818249001,0.003296101786847,0.030000000000000027,1.1509459404159708
232,8939,train,0.1034845044836402,0.025,0.0,1.1630805537104605,0.5306826181627791,0.01197101094264995,0.011971010951050904,0.021252740680205818,m_low,0.10663009680219777,1.12,0.6025595860743578,0.00465823274869247,-0.00731277819395748,continuous_direct_verified,m_low,0.10587767819858132,1.1330805537104605,0.5846306675839561,0.0023931737149411186,0.030000000000000027,1.1016578413816245
233,29426,train,0.19649441204965118,0.025,0.0,0.4599132336676121,0.2356268331213606,0.009770006533526183,0.009770006969189345,0.0183310731646307,a1_low,0.19031989303267147,0.48000000000000004,0.18197008586099836,0.004879409550854905,-0.004890596982671278,continuous_direct_verified,gamma_low,0.19193576512283403,0.4753266204952872,0.19635569426780053,0.00455864692681715,0.015413386827675069,1.1999999999999997
234,9933,train,0.19921682947315278,0.025,0.0,1.1526689939200878,0.7728892931203905,0.012380740359954762,0.012380740392815242,0.645568489887832,a1_low,0.19321188699971087,1.2,0.6918309709189366,0.005327396829920283,-0.007053343530034478,continuous_direct_verified,m_high,0.19523305807360508,1.1826689939200878,0.7192238513419208,0.0039837713995476975,0.030000000000000027,1.0746157704285546
235,14704,train,0.05062847537919879,0.025,0.0,0.4201252177357674,0.6656842978795764,0.07804973815498858,0.07804973815552267,0.38988336657090444,m_high,0.05020659284031872,0.456,0.6606934480075961,0.05415589886311221,-0.023893839291876377,continuous_direct_verified,m_high,0.05,0.4501252177357674,0.6485026049455068,0.0006284753791987868,0.030000000000000027,1.0264944085082177
236,38738,train,0.19455191059969368,0.025,0.0,0.6368709169328213,0.17462760184176834,0.010076500725901289,0.01007650012656486,0.016302040244499806,gamma_low,0.1897758927699917,0.656,0.12589254117941676,0.005157305108555333,-0.004919195617345956,continuous_direct_verified,gamma_low,0.19168103044011195,0.6487830984590328,0.14552300153480696,0.002870880159581729,0.01191218152621154,1.2
237,3021,train,0.19959139283746485,0.025,0.0,1.1867396779358388,0.5537052950251469,0.12507347595560248,0.12507347595604032,0.7095929151175951,a1_low,0.19459139283746485,1.1920000000000002,0.5011872336272722,0.0882414018353951,-0.03683207412020738,continuous_direct_verified,a1_low,0.19459139283746485,1.2,0.49938424347243365,0.0050000000000000044,0.013260322064161167,1.1087760622461684
238,31677,train,0.18597272676415744,0.025,0.0,1.186257604509592,0.9827383386646765,0.10190015473299249,0.10190015472969025,0.6464465635184148,m_low,0.18625177946468582,1.1520000000000001,1.0,0.0844811223980503,-0.017419032334942186,continuous_direct_verified,m_low,0.18637633003947565,1.156257604509592,1.0,0.00040360327531821505,0.030000000000000027,1.0175648600000466
239,12265,train,0.1452106358949095,0.025,0.0,1.1872384205460547,0.7847795174898441,0.011527030673399247,0.011527030435824351,0.18304043465076855,a1_high,0.1539623576285167,1.096,0.9549925860214359,0.003791255321436139,-0.007735775351963108,continuous_direct_verified,m_low,0.14806331875806764,1.1572384205460546,0.8388856641721874,0.0028526828631581236,0.030000000000000027,1.0689443919935684
240,43021,train,0.1975393013563007,0.025,0.0,1.1482828468084336,0.184218166204715,0.01361250288697081,0.013612502478100079,0.030119277577880285,gamma_low,0.19323282198707506,1.1680000000000001,0.13803842646028852,0.008804307770080545,-0.004808195116890264,continuous_direct_verified,gamma_low,0.19466042378124748,1.1612960637356635,0.1535151385039292,0.002878877575053229,0.013013216927229898,1.1999999999999997
241,32833,train,0.14052119031548502,0.025,0.0,0.800631944835186,0.4715010840645032,0.011883361793734457,0.011883361905924306,0.026930418410084766,a1_high,0.14869177061907599,0.736,0.6025595860743578,0.005796886494852414,-0.006086475298882043,continuous_direct_verified,m_low,0.14430538500296672,0.7706319448351859,0.5319319165643828,0.003784194687481701,0.030000000000000027,1.1281669004426136
