state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_difference,l2_g_difference,relative_l2_difference,master_mean_rms_g,sigma_reference,snr_sep_rms,snr_sep
4,22,0.06875,0.18125000000000002,0.1,0.1,0.002,0.0040977412242160696,0.09162827931550338,0.2228658705042953,0.018335127924080732,3.667025584816146e-05,111.74564042267292,2498.7084817434497
4,23,0.06875,0.18125000000000002,0.1,1.0,0.002,0.001895904091893071,0.04239370428292915,0.10965149815700191,0.017243149954063723,3.448629990812745e-05,54.97557282004208,1229.2911792760392
4,24,0.06875,0.2,0.1,0.01,0.002,0.005119044996900822,0.11446532592950437,0.2709077432223381,0.018842567857950444,3.768513571590089e-05,135.83724457016854,3037.41312735161
4,25,0.06875,0.2,0.1,0.1,0.002,0.004780698116021837,0.10689965967330003,0.25527862778457316,0.018674702989527545,3.734940597905509e-05,127.99930790606872,2862.151535508959
4,26,0.06875,0.2,0.1,1.0,0.002,0.0023509020506584386,0.052567767937159234,0.13420360830202158,0.017469541002655804,3.493908200531161e-05,67.28574180343499,1504.5549258897993
5,6,0.06875,0.08750000000000001,1.0,0.01,0.002,0.0016670590689024164,0.03727657400573309,0.10201172953377756,0.01629780755010755,3.25956151002151e-05,51.14366039042519,1143.6070125115416
5,7,0.06875,0.08750000000000001,1.0,0.1,0.002,0.0015189758872118965,0.03396533339988854,0.09337074496202558,0.01622447804229483,3.2448956084589664e-05,46.811240498836064,1046.731158664886
5,8,0.06875,0.08750000000000001,1.0,1.0,0.002,0.0004550921221665868,0.010176169211891269,0.028913836286605037,0.01569793536632873,3.1395870732657465e-05,14.495285894179947,324.12444612680184
5,9,0.06875,0.10625000000000001,1.0,0.01,0.002,0.002381649614994194,0.05325530437713221,0.14262965223713928,0.016652833225505113,3.330566645101023e-05,71.50884125070417,1598.9863002881561
5,10,0.06875,0.10625000000000001,1.0,0.1,0.002,0.0022018491466743633,0.049234843681637816,0.1325718937121584,0.01656376167081428,3.312752334162856e-05,66.46585450918649,1486.2216886515191
5,11,0.06875,0.10625000000000001,1.0,1.0,0.002,0.0009101842907263481,0.02035233946116546,0.05700538460403235,0.01592421133442888,3.184842266885776e-05,28.578630100144665,639.037596077451
5,12,0.06875,0.125,1.0,0.01,0.002,0.0030962798517257446,0.06923492225821735,0.18155187763229383,0.017007937262526078,3.401587452505216e-05,91.02455529830294,2035.3709326869405
5,13,0.06875,0.125,1.0,0.1,0.002,0.0028847618918799722,0.06450523689144516,0.17019959860886374,0.01690311696560463,3.3806233931209264e-05,85.33224664273578,1908.087041659354
5,14,0.06875,0.125,1.0,1.0,0.002,0.0013652764159141483,0.030528508740613115,0.08430908389202763,0.016150514118074753,3.2301028236149504e-05,42.26727415402236,945.1249823201391
5,15,0.06875,0.14375000000000002,1.0,0.01,0.002,0.003810927505392528,0.0852149295938139,0.21888082931867323,0.017363111095061626,3.472622219012325e-05,109.74206997029532,2453.9072844511866
5,16,0.06875,0.14375000000000002,1.0,0.1,0.002,0.003567691627370282,0.079776010015568,0.20634515436460962,0.017242536301415978,3.4485072602831956e-05,103.45611472128085,2313.349052048007
5,17,0.06875,0.14375000000000002,1.0,1.0,0.002,0.0018203685359003971,0.04070467790375054,0.11085749827767352,0.016376841637848697,3.27536832756974e-05,55.57752148293733,1242.7511605680277
5,18,0.06875,0.16250000000000003,1.0,0.01,0.002,0.004525584262313261,0.10119514048435693,0.254711594614254,0.01771834715986234,3.5436694319724684e-05,127.70898497138437,2855.659717335145
5,19,0.06875,0.16250000000000003,1.0,0.1,0.002,0.0042506300823536,0.09504697811348178,0.24109369271499032,0.017582013022394954,3.516402604478991e-05,120.88007433902455,2702.9606334728683
5,20,0.06875,0.16250000000000003,1.0,1.0,0.002,0.0022754608044162268,0.05088085038811037,0.1366814404096733,0.016603191993862666,3.320638398772533e-05,68.52479948606708,1532.2610979538863
5,21,0.06875,0.18125000000000002,1.0,0.01,0.002,0.005240246500071334,0.11717547393014859,0.2891321134193527,0.018073639160126956,3.614727832025391e-05,144.96932393206316,3241.6126296428033
5,22,0.06875,0.18125000000000002,1.0,0.1,0.002,0.004933573593643228,0.1103180592738418,0.2745242132171806,0.01792154141446346,3.584308282892692e-05,137.64367359778606,3077.806108374427
5,23,0.06875,0.18125000000000002,1.0,1.0,0.002,0.002730552907358273,0.06105701917012784,0.16181005434208712,0.016829563444446454,3.365912688889291e-05,81.12369986220055,1813.9810747817078
5,24,0.06875,0.2,1.0,0.01,0.002,0.005954911982060834,0.1331558799191603,0.3222236776148814,0.018428981348333175,3.685796269666635e-05,161.56378558056957,3612.676072603538
5,25,0.06875,0.2,1.0,0.1,0.002,0.005616520389434105,0.12558921387788247,0.30670999175484276,0.018261116479910276,3.652223295982055e-05,153.78359794191786,3438.7057882262507
5,26,0.06875,0.2,1.0,1.0,0.002,0.003185645068310469,0.07123318924929169,0.18627097915030086,0.017055954493038532,3.411190898607706e-05,93.38806191147805,2088.2205472102382
6,7,0.08750000000000001,0.08750000000000001,0.01,0.1,0.002,0.00014809310831383356,0.003311462571889711,0.008661696246570904,0.017050596996490627,3.4101193992981256e-05,4.342754342980315,97.1069392048642
6,8,0.08750000000000001,0.08750000000000001,0.01,1.0,0.002,0.0012123970129913726,0.02711002136766405,0.0731732840001551,0.016524054320524527,3.304810864104906e-05,36.68582145380187,820.3199058112116
