state_id,split,a1,m,gamma,sigma_max_3p,sigma_mid_3p,sigma_min_3p,condition_3p,sigma_min_2p_a1_gamma,condition_2p_a1_gamma,cos_a1_m,cos_a1_loggamma,cos_m_loggamma,null_a1_tol_units,null_m_tol_units,null_loggamma_tol_units,null_da1_actual,null_dm_actual,null_dloggamma_actual,null_gamma_factor_signed
10079,train,0.10890358914621176,0.40726903825998306,0.3201791153367067,5.892135105446488,0.17521818998806585,0.0023783009928396532,2477.4555967415095,0.08927856917029713,65.6900911298741,0.969025563371332,-0.9994941697395556,-0.9606855240207945,0.5521917391466371,-0.5070237221102559,0.6618241673100747,0.0027609586957331855,-0.015210711663307678,0.12066481250783548,1.128246674807164
17237,train,0.17399853323586287,0.6979558639228344,0.8885362831682541,7.983045171090351,0.2272364304831446,0.002755234898497767,2897.410008650419,0.16847714723924348,47.35437036932237,-0.8566354527479049,-0.9985690844949661,0.8829925758581345,0.5915181765782035,-0.7409166679680066,0.3180388936982146,0.0029575908828910176,-0.022227500039040195,0.05798534622008552,1.0596994669937458
38494,train,0.13283244245685638,1.122688367217779,0.10203122069683442,4.963777315874867,0.1540096497987185,0.00419217667920732,1184.0572799554443,0.03513845427853789,140.95294331749662,-0.9086882658366724,-0.9995472289089903,0.920744318090267,0.22209399452213827,-0.2261138664601826,0.9484443984713217,0.0011104699726106914,-0.006783415993805478,0.17292185926179718,1.1887732098384554
38704,train,0.12191798998974265,1.0320591554045677,0.015790732626300524,5.112763562125224,0.15174904166593706,0.0006830765086091722,7484.906152804815,0.004923419148575824,1036.4202955441017,-0.9032906722487651,-0.9996055868456291,0.9148663189837757,0.032336349844070265,-0.03206798511476061,0.9989624641644154,0.00016168174922035134,-0.0009620395534428183,0.18213239164518127,1.1997730232901904
26817,train,0.12627018801867962,0.5737483568489552,0.4469132252988819,6.224199873972714,0.19766966977752423,0.0032918909972756466,1890.7673064277744,0.12710889544696236,48.96729373724507,0.12732135236647613,-0.9991660942321489,-0.08674040706099173,0.5464532556744506,-0.6429081980030031,0.536710246132235,0.002732266278372253,-0.019287245940090094,0.09785384762209562,1.1028015962540783
28223,train,0.11313788271509112,0.7034117095172405,0.04412025492335294,5.281517552237422,0.15387368308542024,0.0012292265339484776,4296.618569786579,0.015049971914952668,350.3655758058695,-0.8901510635660336,-0.9995265658687769,0.9037021205602629,0.0871728976694043,-0.09732628399604626,0.9914274962675991,0.00043586448834702146,-0.0029197885198813875,0.18075860456784126,1.1981259222571568
47948,train,0.05064886407926679,1.0694029606878757,0.17578955637139737,5.616564990144825,0.07271765331394513,0.0026220610440000126,2142.0420409345734,0.030467753146351913,184.28302925486082,-0.9096578724384676,-0.9994421287621377,0.9229604636859127,0.1389428989062263,-0.4175647366569814,0.8979613363303119,0.0006947144945311315,-0.012526942099709441,0.16371770878052233,1.1778817624774587
41537,train,0.12560265716165306,0.6335209600627423,0.12527478894741026,5.21206135500816,0.16974617960623253,0.0028549709100389666,1825.6092686201914,0.04730299340955239,110.0594650516091,-0.8339766385065301,-0.9994777944363389,0.8513365721238609,0.26979277890320963,-0.27788435870250694,0.9219501828407979,0.0013489638945160482,-0.008336530761075208,0.16809139262200534,1.1830447272667795
24064,train,0.1141309331636876,1.1399244792759418,0.48974413050440446,6.053738760836416,0.15948316686768238,0.004451956953716796,1359.7927436792363,0.12324152691477006,49.06103388897951,-0.9401166681531179,-0.999169348490974,0.9532057374811479,0.4243672186893479,-0.7716103399821868,0.47384591053890135,0.0021218360934467397,-0.023148310199465602,0.08639232408990143,1.0902339694625285
40180,train,0.08019572137854994,1.1622219800949096,0.10310708506186182,5.392749453786725,0.1027154694884056,0.002965115915704086,1818.7314112157337,0.02377944787093744,226.5927338930721,-0.9101534737107365,-0.9995648204155706,0.9218774194982539,0.1379620476716051,-0.22960517536758518,0.9634562454240869,0.0006898102383580256,-0.0068881552610275554,0.17565884256857792,1.1920313189305343
