state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_relative,rms_g_gap_percent,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
7,12,0.125,0.2,1.0,0.01,0.002,0.24132273537528917,24.132273537528917,0.017877761274576187,0.004716397448393259,0.047163974483932586,0.24132273537528912,0.019543941606076316,3.908788321215263e-05,1206.6136768764459,120.66136768764459
7,13,0.125,0.2,1.0,1.0,0.002,0.10289756573111859,10.289756573111859,0.006759714335203171,0.0018650646186545129,0.01865064618654513,0.10289756573111859,0.018125449376791957,3.625089875358391e-05,514.487828655593,51.448782865559295
8,9,0.15000000000000002,0.15000000000000002,0.01,1.0,0.002,0.11334068790852837,11.334068790852838,0.00833854079246521,0.002139690046064878,0.02139690046064878,0.11334068790852839,0.01887839297209591,3.7756785944191824e-05,566.7034395426418,56.67034395426418
8,10,0.15000000000000002,0.17500000000000004,0.01,0.01,0.002,0.047871300308466945,4.787130030846694,0.0036429911851882935,0.000977984309436626,0.00977984309436626,0.047871300308466945,0.02042944944329517,4.085889888659034e-05,239.35650154233474,23.935650154233475
8,11,0.15000000000000002,0.17500000000000004,0.01,1.0,0.002,0.07917375960290106,7.917375960290105,0.00608530268073082,0.0015192345262932988,0.015192345262932989,0.07917375960290106,0.019188611655087194,3.837722331017439e-05,395.8687980145053,39.58687980145052
8,12,0.15000000000000002,0.2,0.01,0.01,0.002,0.09350932529904596,9.350932529904595,0.007285982370376587,0.0019559685330967596,0.019559685330967594,0.09350932529904595,0.02091736334147965,4.18347266829593e-05,467.5466264952297,46.75466264952298
8,13,0.15000000000000002,0.2,0.01,1.0,0.002,0.04618118297965476,4.618118297965476,0.0038320645689964294,0.000900480934728995,0.00900480934728995,0.04618118297965476,0.01949887111219529,3.899774222439058e-05,230.9059148982738,23.090591489827382
9,10,0.15000000000000002,0.17500000000000004,1.0,0.01,0.002,0.16096563135050324,16.09656313505032,0.011981531977653503,0.003117292813731111,0.03117292813731111,0.16096563135050324,0.019366201266549844,3.873240253309969e-05,804.8281567525162,80.48281567525162
9,11,0.15000000000000002,0.17500000000000004,1.0,1.0,0.002,0.03429934880631291,3.429934880631291,0.0022532381117343903,0.0006216881641848528,0.006216881641848529,0.03429934880631292,0.018125363478341868,3.625072695668374e-05,171.49674403156456,17.149674403156453
9,12,0.15000000000000002,0.2,1.0,0.01,0.002,0.2062583835226514,20.62583835226514,0.015624523162841797,0.004095077700150661,0.040950777001506615,0.20625838352265144,0.019854115164734322,3.9708230329468646e-05,1031.291917613257,103.1291917613257
9,13,0.15000000000000002,0.2,1.0,1.0,0.002,0.06744422744059642,6.7444227440596425,0.0045064762234687805,0.0012433763462675628,0.01243376346267563,0.06744422744059642,0.01843562293544996,3.687124587089992e-05,337.2211372029821,33.72211372029821
10,11,0.17500000000000004,0.17500000000000004,0.01,1.0,0.002,0.12686785265203254,12.686785265203255,0.009728293865919113,0.0024963051468778973,0.024963051468778974,0.12686785265203254,0.019676419949541127,3.9352839899082255e-05,634.3392632601627,63.43392632601627
10,12,0.17500000000000004,0.2,0.01,0.01,0.002,0.04568915588692612,4.568915588692612,0.0036429911851882935,0.0009779842236605789,0.00977984223660579,0.04568915588692612,0.021405171635933584,4.281034327186717e-05,228.4457794346306,22.844577943463058
10,13,0.17500000000000004,0.2,0.01,1.0,0.002,0.093851587348984,9.385158734898399,0.007475055754184723,0.001875781588149279,0.018757815881492793,0.09385158734898401,0.01998667940664922,3.997335881329844e-05,469.2579367449201,46.925793674492
11,12,0.17500000000000004,0.2,1.0,0.01,0.002,0.1722789333111615,17.227893331116153,0.013371285051107407,0.0034738899262163167,0.03473889926216316,0.17227893331116148,0.020164333847725608,4.032866769545122e-05,861.3946665558074,86.13946665558075
11,13,0.17500000000000004,0.2,1.0,1.0,0.002,0.03316405818085329,3.316405818085329,0.0022532381117343903,0.0006216881820830466,0.006216881820830466,0.033164058180853294,0.01874584161844125,3.74916832368825e-05,165.82029090426644,16.582029090426644
12,13,0.2,0.2,0.01,1.0,0.002,0.1393395265812498,13.93395265812498,0.011118046939373016,0.0028529201380391544,0.028529201380391542,0.1393395265812498,0.0204745933048337,4.09491866096674e-05,696.6976329062489,69.6697632906249
