true_gamma,regime,pred_gamma,gamma_factor_error,g_profile_relative_l2,f_relative_l2,true_a1,pred_a1
0.009999999776482582,pred_a1_only,0.8912509083747864,89.1250928295797,0.0023179904092103243,0.6707839965820312,0.07374344021081924,0.11213871091604233
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.017797624692320824,4.555920600891113,0.18587665259838104,0.17979417741298676
0.009999999776482582,pred_a1_only,0.0749894231557846,7.498942483192887,0.002071543363854289,0.7846729755401611,0.14370566606521606,0.1495853066444397
0.009999999776482582,pred_a1_only,0.015848932787775993,1.5848933142027255,0.0016702167922630906,0.00015838773106224835,0.12672565877437592,0.10186398029327393
0.009999999776482582,pred_a1_only,0.016788039356470108,1.6788039731712037,0.0018693999154493213,0.0002187334030168131,0.1924206167459488,0.1019308790564537
0.009999999776482582,pred_a1_only,0.5787619948387146,57.87620077750535,0.003825100837275386,0.8990146517753601,0.08678684383630753,0.11579304188489914
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.046791382133960724,3.6614270210266113,0.18568632006645203,0.16076336801052094
0.009999999776482582,pred_a1_only,1.0,100.00000223517424,0.037233419716358185,0.7606973648071289,0.05706578865647316,0.11430652439594269
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.004453316330909729,1.6629506349563599,0.10349796712398529,0.10186268389225006
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.008735641837120056,0.733104944229126,0.11400154232978821,0.1061900183558464
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.08581602573394775,1.6833921670913696,0.1460002213716507,0.12271542847156525
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.032665811479091644,2.1769678592681885,0.19180461764335632,0.1623944193124771
0.009999999776482582,pred_a1_only,0.1412537544965744,14.125375765384192,0.002044831635430455,0.870485246181488,0.15868183970451355,0.17318570613861084
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.02285834029316902,0.5396917462348938,0.15264847874641418,0.1425812691450119
0.009999999776482582,pred_a1_only,0.3548133969306946,35.48134048613922,0.0039235688745975494,0.938203752040863,0.12759196758270264,0.15278199315071106
0.009999999776482582,pred_a1_only,1.0,100.00000223517424,0.00886376854032278,0.7512327432632446,0.0729161873459816,0.12434589862823486
0.009999999776482582,pred_a1_only,0.0010000000474974513,9.999999301508103,0.08931118994951248,1.4884666204452515,0.18197143077850342,0.13499750196933746
0.009999999776482582,pred_a1_only,0.017782794311642647,1.7782794709119083,0.0018982961773872375,0.00013402766489889473,0.17131732404232025,0.1096130833029747
0.009999999776482582,pred_a1_only,0.5623413324356079,56.23413450049164,0.003313323948532343,0.888602077960968,0.09716904163360596,0.12831807136535645
0.009999999776482582,pred_a1_only,0.7943282127380371,79.43282304926566,0.002173216547816992,0.3723946511745453,0.06468015909194946,0.09912990033626556
0.009999999776482582,pred_a1_only,0.486967533826828,48.69675447114008,0.002304784255102277,0.6168773174285889,0.07927939295768738,0.10116373747587204
0.009999999776482582,pred_a1_only,0.6309573650360107,63.09573791390071,0.0020942322444170713,0.5053301453590393,0.08917556703090668,0.12323033809661865
0.009999999776482582,true_a1_pred_rest,0.25118863582611084,25.11886414406145,0.002035591285675764,0.8577662706375122,0.10406315326690674,0.10633120685815811
0.009999999776482582,true_a1_pred_rest,0.06683439016342163,6.68343916572867,0.0055551677942276,0.8460556864738464,0.13568663597106934,0.12342305481433868
0.009999999776482582,true_a1_pred_rest,0.7079457640647888,70.79457798886101,0.002872993005439639,0.9730057716369629,0.18558354675769806,0.13407942652702332
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.02068474143743515,0.7685633897781372,0.09205637872219086,0.10991499572992325
0.009999999776482582,true_a1_pred_rest,0.4097321033477783,40.97321125060047,0.0021001885179430246,0.7576496601104736,0.1680130660533905,0.14084385335445404
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.03956248611211777,1.9164700508117676,0.061951227486133575,0.10198277235031128
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.015832213684916496,2.2083380222320557,0.0670744851231575,0.0975089892745018
